
====================================
            Glide Script            
====================================

mmshare         2cb27f0eb7
glide-src       1e5ffd4733
psp-src         6c93e2fe77
macromodel-src  d47a6cf2e1
epik-src        46d635d642

--------------------------------------------------------------------------------
JobId          : tscc-13-18-0-63a4ae89
Name           : glide-dock_sp
Program        : Glide
Host           : tscc-13-18.sdsc.edu
Dir            : /oasis/tscc/scratch/cseitz/docking/mtb/no_disulfide/qcpl8/cluster1/lifechemicals/sp
HostEntry      : localhost
JobHost        : tscc-13-18.sdsc.edu
JobDir         : /oasis/tscc/scratch/cseitz/docking/mtb/no_disulfide/qcpl8/cluster1/lifechemicals/sp/cseitz/glide-dock_sp
JobSchrodinger : /home/ux453813/pkg/schrodinger2021-1
Commandline    : /home/ux453813/pkg/schrodinger2021-1/glide -WAIT glide-dock_sp.in -OVERWRITE -adjust -HOST localhost:36 -NJOBS 144 -NOLOCAL
StartTime      : 2022-12-22-11:22:54
--------------------------------------------------------------------------------

Running locally: False
Max retries: 2
Input file: glide-dock_sp.in

Setting up docking job
Separating ligands...
....................                                   20000
Number of structures that are to be docked: 20000
Setting up Glide docking jobs...

Running subjobs on hosts:
  localhost (Max: 36)
Number of jobs:       144
Max retries per job:  2
Max allowed failures: unlimited
Verbosity:            normal

Starting JobDJ...

Keep one job on driver host: False
JobDJ columns:
  C: Number of completed subjobs
  A: Number of active subjobs (e.g., submitted, running)
  W: Number of waiting/pending subjobs

  C   A   W | Activity  JobId  JobName  JobHost
 44  36  64 | launched  tscc-13-18-0-63a4b0cd glide-dock_sp-0080 localhost [tscc-13-18]
 45  35  64 | finished  tscc-13-18-0-63a4af9b glide-dock_sp-0040 localhost [tscc-13-18]
 45  36  63 | launched  tscc-13-18-0-63a4b0d2 glide-dock_sp-0081 localhost [tscc-13-18]
 46  35  63 | finished  tscc-13-18-0-63a4afc2 glide-dock_sp-0046 localhost [tscc-13-18]
 46  36  62 | launched  tscc-13-18-0-63a4b0d7 glide-dock_sp-0082 localhost [tscc-13-18]
 47  35  62 | finished  tscc-13-18-0-63a4afd4 glide-dock_sp-0050 localhost [tscc-13-18]
 47  36  61 | launched  tscc-13-18-0-63a4b0dd glide-dock_sp-0083 localhost [tscc-13-18]
 48  35  61 | finished  tscc-13-18-0-63a4afb9 glide-dock_sp-0044 localhost [tscc-13-18]
 49  34  61 | finished  tscc-13-18-0-63a4afcf glide-dock_sp-0048 localhost [tscc-13-18]
 49  35  60 | launched  tscc-13-18-0-63a4b0e3 glide-dock_sp-0084 localhost [tscc-13-18]
 49  36  59 | launched  tscc-13-18-0-63a4b0e5 glide-dock_sp-0085 localhost [tscc-13-18]
 50  35  59 | finished  tscc-13-18-0-63a4afd9 glide-dock_sp-0051 localhost [tscc-13-18]
 50  36  58 | launched  tscc-13-18-0-63a4b0e7 glide-dock_sp-0086 localhost [tscc-13-18]
 51  35  58 | finished  tscc-13-18-0-63a4afd1 glide-dock_sp-0049 localhost [tscc-13-18]
 51  36  57 | launched  tscc-13-18-0-63a4b0f3 glide-dock_sp-0087 localhost [tscc-13-18]
 52  35  57 | finished  tscc-13-18-0-63a4afdd glide-dock_sp-0052 localhost [tscc-13-18]
 52  36  56 | launched  tscc-13-18-0-63a4b0f5 glide-dock_sp-0088 localhost [tscc-13-18]
 53  35  56 | finished  tscc-13-18-0-63a4afe5 glide-dock_sp-0054 localhost [tscc-13-18]
 53  36  55 | launched  tscc-13-18-0-63a4b0fe glide-dock_sp-0089 localhost [tscc-13-18]
 54  35  55 | finished  tscc-13-18-0-63a4aff2 glide-dock_sp-0056 localhost [tscc-13-18]
 54  36  54 | launched  tscc-13-18-0-63a4b10d glide-dock_sp-0090 localhost [tscc-13-18]
 55  35  54 | finished  tscc-13-18-0-63a4afe1 glide-dock_sp-0053 localhost [tscc-13-18]
 55  36  53 | launched  tscc-13-18-0-63a4b112 glide-dock_sp-0091 localhost [tscc-13-18]
 56  35  53 | finished  tscc-13-18-0-63a4b003 glide-dock_sp-0060 localhost [tscc-13-18]
 56  36  52 | launched  tscc-13-18-0-63a4b115 glide-dock_sp-0092 localhost [tscc-13-18]
 57  35  52 | finished  tscc-13-18-0-63a4aff4 glide-dock_sp-0057 localhost [tscc-13-18]
 57  36  51 | launched  tscc-13-18-0-63a4b118 glide-dock_sp-0093 localhost [tscc-13-18]
 58  35  51 | finished  tscc-13-18-0-63a4afe8 glide-dock_sp-0055 localhost [tscc-13-18]
 58  36  50 | launched  tscc-13-18-0-63a4b11c glide-dock_sp-0094 localhost [tscc-13-18]
 59  35  50 | finished  tscc-13-18-0-63a4b008 glide-dock_sp-0061 localhost [tscc-13-18]
 59  36  49 | launched  tscc-13-18-0-63a4b120 glide-dock_sp-0095 localhost [tscc-13-18]
 60  35  49 | finished  tscc-13-18-0-63a4b000 glide-dock_sp-0059 localhost [tscc-13-18]
 60  36  48 | launched  tscc-13-18-0-63a4b124 glide-dock_sp-0096 localhost [tscc-13-18]
 61  35  48 | finished  tscc-13-18-0-63a4b013 glide-dock_sp-0062 localhost [tscc-13-18]
 61  36  47 | launched  tscc-13-18-0-63a4b127 glide-dock_sp-0097 localhost [tscc-13-18]
 62  35  47 | finished  tscc-13-18-0-63a4b027 glide-dock_sp-0066 localhost [tscc-13-18]
 62  36  46 | launched  tscc-13-18-0-63a4b148 glide-dock_sp-0098 localhost [tscc-13-18]
 63  35  46 | finished  tscc-13-18-0-63a4affe glide-dock_sp-0058 localhost [tscc-13-18]
 64  34  46 | finished  tscc-13-18-0-63a4b024 glide-dock_sp-0065 localhost [tscc-13-18]
 65  33  46 | finished  tscc-13-18-0-63a4b02c glide-dock_sp-0067 localhost [tscc-13-18]
 65  34  45 | launched  tscc-13-18-0-63a4b14d glide-dock_sp-0099 localhost [tscc-13-18]
 65  35  44 | launched  tscc-13-18-0-63a4b150 glide-dock_sp-0100 localhost [tscc-13-18]
 65  36  43 | launched  tscc-13-18-0-63a4b153 glide-dock_sp-0101 localhost [tscc-13-18]
 66  35  43 | finished  tscc-13-18-0-63a4b01f glide-dock_sp-0064 localhost [tscc-13-18]
 66  36  42 | launched  tscc-13-18-0-63a4b158 glide-dock_sp-0102 localhost [tscc-13-18]
 67  35  42 | finished  tscc-13-18-0-63a4b039 glide-dock_sp-0070 localhost [tscc-13-18]
 67  36  41 | launched  tscc-13-18-0-63a4b15e glide-dock_sp-0103 localhost [tscc-13-18]
 68  35  41 | finished  tscc-13-18-0-63a4b033 glide-dock_sp-0069 localhost [tscc-13-18]
 68  36  40 | launched  tscc-13-18-0-63a4b17c glide-dock_sp-0104 localhost [tscc-13-18]
 69  35  40 | finished  tscc-13-18-0-63a4b03e glide-dock_sp-0071 localhost [tscc-13-18]
 69  36  39 | launched  tscc-13-18-0-63a4b182 glide-dock_sp-0105 localhost [tscc-13-18]
 70  35  39 | finished  tscc-13-18-0-63a4b02f glide-dock_sp-0068 localhost [tscc-13-18]
 70  36  38 | launched  tscc-13-18-0-63a4b191 glide-dock_sp-0106 localhost [tscc-13-18]
 71  35  38 | finished  tscc-13-18-0-63a4b09b glide-dock_sp-0074 localhost [tscc-13-18]
 71  36  37 | launched  tscc-13-18-0-63a4b1a0 glide-dock_sp-0107 localhost [tscc-13-18]
 72  35  37 | finished  tscc-13-18-0-63a4b01c glide-dock_sp-0063 localhost [tscc-13-18]
 72  36  36 | launched  tscc-13-18-0-63a4b1a6 glide-dock_sp-0108 localhost [tscc-13-18]
 73  35  36 | finished  tscc-13-18-0-63a4b062 glide-dock_sp-0072 localhost [tscc-13-18]
 73  36  35 | launched  tscc-13-18-0-63a4b1b4 glide-dock_sp-0109 localhost [tscc-13-18]
 74  35  35 | finished  tscc-13-18-0-63a4b0a2 glide-dock_sp-0075 localhost [tscc-13-18]
 74  36  34 | launched  tscc-13-18-0-63a4b1b6 glide-dock_sp-0110 localhost [tscc-13-18]
 75  35  34 | finished  tscc-13-18-0-63a4b088 glide-dock_sp-0073 localhost [tscc-13-18]
 75  36  33 | launched  tscc-13-18-0-63a4b1c5 glide-dock_sp-0111 localhost [tscc-13-18]
 76  35  33 | finished  tscc-13-18-0-63a4b0a5 glide-dock_sp-0076 localhost [tscc-13-18]
 76  36  32 | launched  tscc-13-18-0-63a4b1c8 glide-dock_sp-0112 localhost [tscc-13-18]
 77  35  32 | finished  tscc-13-18-0-63a4b0c2 glide-dock_sp-0077 localhost [tscc-13-18]
 77  36  31 | launched  tscc-13-18-0-63a4b1e4 glide-dock_sp-0113 localhost [tscc-13-18]
 78  35  31 | finished  tscc-13-18-0-63a4b0c6 glide-dock_sp-0078 localhost [tscc-13-18]
 78  36  30 | launched  tscc-13-18-0-63a4b1e8 glide-dock_sp-0114 localhost [tscc-13-18]
 79  35  30 | finished  tscc-13-18-0-63a4b0ca glide-dock_sp-0079 localhost [tscc-13-18]
 79  36  29 | launched  tscc-13-18-0-63a4b1f3 glide-dock_sp-0115 localhost [tscc-13-18]
 80  35  29 | finished  tscc-13-18-0-63a4b0d2 glide-dock_sp-0081 localhost [tscc-13-18]
 80  36  28 | launched  tscc-13-18-0-63a4b1fb glide-dock_sp-0116 localhost [tscc-13-18]
 81  35  28 | finished  tscc-13-18-0-63a4b0cd glide-dock_sp-0080 localhost [tscc-13-18]
 81  36  27 | launched  tscc-13-18-0-63a4b1fe glide-dock_sp-0117 localhost [tscc-13-18]
 82  35  27 | finished  tscc-13-18-0-63a4b0d7 glide-dock_sp-0082 localhost [tscc-13-18]
 82  36  26 | launched  tscc-13-18-0-63a4b203 glide-dock_sp-0118 localhost [tscc-13-18]
 83  35  26 | finished  tscc-13-18-0-63a4b0dd glide-dock_sp-0083 localhost [tscc-13-18]
 84  34  26 | finished  tscc-13-18-0-63a4b0e5 glide-dock_sp-0085 localhost [tscc-13-18]
 85  33  26 | finished  tscc-13-18-0-63a4b0e7 glide-dock_sp-0086 localhost [tscc-13-18]
 85  34  25 | launched  tscc-13-18-0-63a4b207 glide-dock_sp-0119 localhost [tscc-13-18]
 85  35  24 | launched  tscc-13-18-0-63a4b209 glide-dock_sp-0120 localhost [tscc-13-18]
 85  36  23 | launched  tscc-13-18-0-63a4b20c glide-dock_sp-0121 localhost [tscc-13-18]
 86  35  23 | finished  tscc-13-18-0-63a4b0e3 glide-dock_sp-0084 localhost [tscc-13-18]
 86  36  22 | launched  tscc-13-18-0-63a4b20f glide-dock_sp-0122 localhost [tscc-13-18]
 87  35  22 | finished  tscc-13-18-0-63a4b0fe glide-dock_sp-0089 localhost [tscc-13-18]
 87  36  21 | launched  tscc-13-18-0-63a4b212 glide-dock_sp-0123 localhost [tscc-13-18]
 88  35  21 | finished  tscc-13-18-0-63a4b0f3 glide-dock_sp-0087 localhost [tscc-13-18]
 88  36  20 | launched  tscc-13-18-0-63a4b220 glide-dock_sp-0124 localhost [tscc-13-18]
 89  35  20 | finished  tscc-13-18-0-63a4b0f5 glide-dock_sp-0088 localhost [tscc-13-18]
 89  36  19 | launched  tscc-13-18-0-63a4b229 glide-dock_sp-0125 localhost [tscc-13-18]
 90  35  19 | finished  tscc-13-18-0-63a4b118 glide-dock_sp-0093 localhost [tscc-13-18]
 90  36  18 | launched  tscc-13-18-0-63a4b22c glide-dock_sp-0126 localhost [tscc-13-18]
 91  35  18 | finished  tscc-13-18-0-63a4b112 glide-dock_sp-0091 localhost [tscc-13-18]
 91  36  17 | launched  tscc-13-18-0-63a4b23d glide-dock_sp-0127 localhost [tscc-13-18]
 92  35  17 | finished  tscc-13-18-0-63a4b127 glide-dock_sp-0097 localhost [tscc-13-18]
 92  36  16 | launched  tscc-13-18-0-63a4b240 glide-dock_sp-0128 localhost [tscc-13-18]
 93  35  16 | finished  tscc-13-18-0-63a4b10d glide-dock_sp-0090 localhost [tscc-13-18]
 93  36  15 | launched  tscc-13-18-0-63a4b24d glide-dock_sp-0129 localhost [tscc-13-18]
 94  35  15 | finished  tscc-13-18-0-63a4b115 glide-dock_sp-0092 localhost [tscc-13-18]
 94  36  14 | launched  tscc-13-18-0-63a4b252 glide-dock_sp-0130 localhost [tscc-13-18]
 95  35  14 | finished  tscc-13-18-0-63a4b11c glide-dock_sp-0094 localhost [tscc-13-18]
 95  36  13 | launched  tscc-13-18-0-63a4b256 glide-dock_sp-0131 localhost [tscc-13-18]
 96  35  13 | finished  tscc-13-18-0-63a4b14d glide-dock_sp-0099 localhost [tscc-13-18]
 96  36  12 | launched  tscc-13-18-0-63a4b25e glide-dock_sp-0132 localhost [tscc-13-18]
 97  35  12 | finished  tscc-13-18-0-63a4b120 glide-dock_sp-0095 localhost [tscc-13-18]
 97  36  11 | launched  tscc-13-18-0-63a4b270 glide-dock_sp-0133 localhost [tscc-13-18]
 98  35  11 | finished  tscc-13-18-0-63a4b150 glide-dock_sp-0100 localhost [tscc-13-18]
 98  36  10 | launched  tscc-13-18-0-63a4b273 glide-dock_sp-0134 localhost [tscc-13-18]
 99  35  10 | finished  tscc-13-18-0-63a4b15e glide-dock_sp-0103 localhost [tscc-13-18]
 99  36   9 | launched  tscc-13-18-0-63a4b278 glide-dock_sp-0135 localhost [tscc-13-18]
100  35   9 | finished  tscc-13-18-0-63a4b124 glide-dock_sp-0096 localhost [tscc-13-18]
100  36   8 | launched  tscc-13-18-0-63a4b281 glide-dock_sp-0136 localhost [tscc-13-18]
101  35   8 | finished  tscc-13-18-0-63a4b148 glide-dock_sp-0098 localhost [tscc-13-18]
101  36   7 | launched  tscc-13-18-0-63a4b286 glide-dock_sp-0137 localhost [tscc-13-18]
